,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
568,3,9,3,100,6,10.13900234,1409,170,87.04232082,4,5,33.97468354,0.35443038,3.253164557,0.641025641,0.517647059,2.08974359,3.273809524,2.12,293
569,50,13,3,100,3,7.307514458,82,79,69.3,8.285714286,4,30,0,2.5,0.5,0.5,2,2.5,2.5,2
570,28,4,3,100,2,6.174460885,1059,58.9245283,54.05471698,26.14285714,3,34.31578947,0.263157895,3.052631579,0.657894737,0.325581395,2.25,2.930232558,1.911764706,53
571,77,32,3,80,10,3.893427029,465,109,59.55555556,6.428571429,5,28.57142857,0.142857143,3,0.333333333,0.285714286,2.333333333,1.857142857,2.333333333,9
572,24,26,2,50,2,47.58809021,330,94.9,79.9,29.5,4,25,0.5,3,0,0.2,2,2,4,5
573,70,3,3,100,2,8.626755768,738,105,105,6.5,7,35.25,0.125,3.375,0.375,0.2,2.375,2.7,2,10
574,69,35,3,100,2,8.68567302,1189,239.8,219.8533333,14.5,3,31,0.3,3,0.4,0.142857143,2,4.5,2.5,15
575,40,4,3,100,2,9.990576376,491,144.133913,128.4382609,17.78571429,5,34.28571429,0.285714286,3.6,0.8,0.222222222,2,4.555555556,2.571428571,23
576,46,28,3,100,8,4.838354812,3635,325.0307407,164.7418519,39.21428571,3,32.85714286,0.19047619,3.095238095,0.523809524,0.265306122,2.170731707,3.244897959,2,54
577,57,23,2,60,8,3.644600685,4966,92.74781955,44.98015038,9.071428571,3,35.28571429,0.452380952,3.317073171,0.658536585,0.322916667,2.197530864,3.619565217,2.46835443,133
578,66,26,3,80,7,13.34003052,1007,139.9,101.0538462,15.78571429,1,31.61904762,0.571428571,2.714285714,0.428571429,0.153846154,2.238095238,2.538461538,2.19047619,26
579,80,2,3,60,3,1.78818651,237,69,53.73333333,7.071428571,3,28.75,0.375,3.142857143,0.428571429,0.625,2.428571429,3,1.875,9
580,50,13,3,100,5,4.651177756,207,79,58.66666667,4.428571429,6,25,0.166666667,3,0.333333333,0.166666667,2.333333333,2.666666667,1.25,6
581,25,23,3,60,7,8.845836437,841,78.16130435,49.43086957,42.71428571,2,32.85714286,0.428571429,3.296296296,0.571428571,0.258064516,2.259259259,3.451612903,2.2,46
582,97,2,3,60,5,1.393666336,89,69,56.54,2.714285714,4,26.66666667,0.333333333,3.5,0.666666667,0.333333333,2.333333333,3.166666667,2.333333333,6
583,46,28,3,100,1,2.948888002,2849,332.1818182,166.2636364,35.28571429,7,31.25,0.125,3.108108108,0.540540541,0.238095238,2.27027027,3.142857143,2.176470588,44
584,88,36,4,100,7,4.373602615,1721,231.5545455,147.0818182,3.642857143,7,33.66666667,0.5,3.2,0.666666667,0.2,2.333333333,3.5,1.666666667,11
585,8,16,3,70,15,19.47588224,69,69,69,3.928571429,7,30,0,3,1,0,2.333333333,2.5,3,4
586,23,32,3,80,5,4.817478689,466,109,75.875,15.21428571,5,26,0,3.2,0.5,0.142857143,2.5,3,2.2,8
587,1,26,3,60,3,4.029446954,408,99.9,70.16,18.07142857,6,25,0.25,2.75,0.25,0.25,2.25,2,2,4
588,28,4,3,100,5,17.09733732,957,59,54.33333333,24.85714286,6,38.36363636,0.363636364,3.318181818,0.590909091,0.346153846,2.5,2.84,1.681818182,27
589,85,17,3,90,4,6.090072845,99,49,34.5,6.357142857,7,20,0.5,2.5,0,0,2,2,2,2
590,7,35,4,50,1,9.75150044,1127,250,213.3333333,12.71428571,1,43.33333333,0.666666667,3.666666667,0.666666667,1,2,4,1.666666667,3
591,79,20,4,100,7,3.609662663,147,210,207.3333333,6.142857143,5,26.66666667,0,3.666666667,0.666666667,0.333333333,2.333333333,3,2.666666667,3
592,92,22,3,60,8,27.69926465,222,166,124.4666667,12.5,3,30,0,3,0.75,0.2,2.25,2.4,2.25,6
593,41,27,3,80,12,5.140908364,248,191,190.3333333,2.857142857,4,30,0.5,4,0.5,0,2.5,5,3.5,3
594,84,26,3,60,8,8.899469669,831,79.9,45.45555556,49.57142857,1,32.58064516,0.322580645,3.161290323,0.548387097,0.272727273,2.193548387,2.636363636,2.518518519,36
595,3,9,3,100,2,16.52968102,165,170,126.0666667,30.35714286,3,32.5,0,3,0.75,0.4,2.5,3,2.25,6
596,28,4,3,100,5,5.894489769,608,59,53.16666667,26.85714286,2,31.36363636,0.181818182,3.142857143,0.772727273,0.272727273,2.272727273,3.136363636,2.285714286,24
597,40,4,3,100,1,3.958004029,675,162.9616,128.5616,16.35714286,6,33.52941176,0.294117647,3.117647059,0.705882353,0.333333333,2.117647059,3.388888889,2.3125,25
598,45,27,3,80,1,7.578667654,690,191,184.5,2.785714286,4,43,0.25,3.25,0.75,0.5,2,3.5,1.75,4
599,94,10,2,70,3,4.632021131,755,78,61.47826087,28.35714286,5,33.26315789,0.210526316,2.888888889,0.5,0.260869565,2.222222222,2.608695652,1.888888889,23
600,15,9,4,100,22,5.566621222,1386,170,97.40454545,24.85714286,1,38.06451613,0.483870968,3.258064516,0.633333333,0.414634146,2.233333333,4.75,2.035714286,44
601,6,26,3,70,10,7.895921002,716,139.9,119,30.21428571,1,26.66666667,0,3,0.428571429,0.090909091,2.285714286,2,2.5,11
602,18,18,2,40,2,7.090698447,1161,66,35.05384615,27.28571429,4,28.33333333,0.5,2.833333333,0.555555556,0.19047619,2.333333333,2.333333333,2.470588235,26
603,3,9,3,100,5,6.057414897,426,170,118.8216667,28.42857143,7,32,0.2,2.6,0.4,0.4,2.4,2.6,2.333333333,6
604,45,27,3,80,15,14.53585994,183,191,184,8.928571429,2,30,0.333333333,3,0.333333333,0,2,3,2.5,3
605,28,4,3,100,2,3.73122255,361,59,53.82352941,25.57142857,6,31.875,0.25,3.3125,0.8125,0.5,2.0625,3.3125,1.4375,17
606,13,2,3,50,18,2.111211297,569,62.94833333,49.88333333,22.71428571,4,26.15384615,0.153846154,2.916666667,0.307692308,0.222222222,2.416666667,3.941176471,2.307692308,24
607,72,25,3,60,8,7.816506519,253,180,140.6666667,18.85714286,7,33.33333333,0.333333333,3.333333333,0.333333333,0.666666667,2,3.333333333,2.333333333,3
608,6,26,3,70,5,26.71619626,1617,131.65,114.5769231,28.21428571,2,29.55555556,0.388888889,3,0.588235294,0.260869565,2.176470588,4.391304348,2.375,26
609,43,12,3,60,2,1.888576391,768,139,60.06896552,15.14285714,7,32.25,0.083333333,3.318181818,0.695652174,0.481481481,2.217391304,2.576923077,1.958333333,29
610,88,36,4,100,1,21.46442157,213,249.9,129,8.214285714,4,30,0.5,3,0.5,0.333333333,2,3,2,3
611,22,23,1,60,4,39.4667039,954,55,27.32367089,36.14285714,5,31.68,0.38,3.183673469,0.56,0.277777778,2.285714286,2.943396226,1.918367347,79
612,21,26,2,50,2,3.691488318,243,69.9,58.65,11.35714286,6,23.33333333,0.333333333,2.5,0.5,0,2.5,1.333333333,3,4
613,13,2,3,50,8,1.345854612,441,65,51.23636364,23.07142857,3,23.75,0.125,2.75,0.375,0.111111111,2.125,2.25,1.875,11
614,1,26,3,60,2,9.253891652,978,99.9,68.43333333,15,3,28.22222222,0.444444444,2.92,0.48,0.214285714,2.16,2.142857143,2.24,30
615,25,23,3,60,2,1.901428282,304,76.886,59.186,14.5,4,25.71428571,0.285714286,2.571428571,0.142857143,0,2.142857143,3.222222222,1.714285714,10
616,35,2,3,100,4,3.302643318,171,59,58.2,45.14285714,3,35.55555556,0.333333333,3.142857143,0.625,0.333333333,2.375,2.777777778,2,10
617,16,36,4,100,6,5.17452557,449,188.9,135.2766667,3.928571429,5,32,0.4,3.2,0.6,0.6,2.4,3.6,2,6
618,79,20,4,100,1,17.03962086,141,210,210,10.42857143,6,40,0,4,1,1,2,4,3,1
619,96,35,3,100,9,79.32683083,163,180,144,13.85714286,2,30,0,3,1,1,2,4,1,1
620,99,31,3,70,2,34.29367929,586,68,53.01833333,21.57142857,1,32.5,0.333333333,3,0.666666667,0.285714286,2.25,3,2.083333333,18
621,92,22,3,60,2,2.962065384,1007,166,158.3347826,7.357142857,6,34.63636364,0.272727273,2.772727273,0.523809524,0.434782609,2.142857143,2.391304348,2.3,23
622,90,35,4,100,1,22.53492128,384,230,192.1428571,5.357142857,1,32,0.4,3,0.6,0.6,2.2,3.2,1.75,7
623,38,14,3,80,3,29.60685183,1724,79,67.74285714,20.14285714,3,33.91304348,0.227272727,2.7,0.409090909,0.129032258,2.363636364,1.935483871,2.631578947,35
624,32,18,2,60,4,2.836031344,3362,39.9,32.56829268,18.85714286,2,30.11428571,0.4,2.942857143,0.514285714,0.219512195,2.428571429,2.2,2.470588235,41
625,69,35,3,100,2,10.17612466,2401,245.5652174,212.1782609,58,7,29.41176471,0.235294118,3,0.411764706,0.285714286,2.117647059,3.476190476,1.9375,23
626,20,2,3,90,5,15.521472,311,64.325,55.76,14.71428571,3,30,0.166666667,3,0.666666667,0.125,2.333333333,4.125,1.666666667,8
627,95,23,2,60,1,6.858710915,377,65,31.68888889,21.35714286,5,33.46666667,0.466666667,3.2,0.666666667,0.333333333,2.533333333,2.8,2.307692308,18
628,27,36,4,100,2,13.8555592,966,162.7142857,84.98095238,24.21428571,5,33.33333333,0.266666667,3.066666667,0.533333333,0.235294118,2.266666667,3,2.266666667,21
629,87,3,3,60,3,26.37529647,886,48,27.82608696,2.714285714,6,29.33333333,0.266666667,3.285714286,0.357142857,0.25,2.357142857,2.5,2.142857143,23
630,62,12,4,100,2,13.29986539,442,199,98.78947368,18.5,4,28.125,0.125,3.3125,0.4,0.352941176,2.333333333,2.764705882,1.866666667,19
631,22,23,1,60,3,4.21422127,96,55,38,69.64285714,7,30,1,2.5,0.5,0,2,3,1.5,2
632,82,11,3,100,7,3.086650035,1745,99,57.11538462,5.142857143,5,27.89473684,0.157894737,3,0.411764706,0.173913043,2.470588235,2.52173913,2.315789474,26
633,82,11,3,100,2,24.73624642,1986,99,49.56438356,81,5,26.37931034,0.189655172,3,0.339285714,0.383333333,2.218181818,2.516666667,2.125,73
634,68,36,3,70,8,5.50851551,393,145.6666667,127.85,4.285714286,7,30,0,3,0.5,0,2,7.333333333,1.5,6
635,23,32,3,80,2,9.575090241,1580,109,55.2028169,40.64285714,5,28.56521739,0.108695652,2.975609756,0.4,0.32,2.444444444,2.24,2.340909091,71
636,17,21,2,60,1,9.57018684,3195,79,37.55294393,14.71428571,4,27.90789474,0.118421053,3.057971014,0.421428571,0.230769231,2.306569343,2.403846154,1.9375,214
637,34,10,2,40,4,9.853032955,230,60,50.5,2.571428571,2,33.33333333,0.333333333,2.666666667,0.333333333,0,2.666666667,2.25,3.333333333,4
638,0,4,3,90,1,2.904885519,403,129,127.5714286,8.571428571,1,31.42857143,0.571428571,3,0.285714286,0.142857143,2.285714286,3,2,7
639,24,26,2,50,1,28.59544027,1062,94.9,82.61428571,17.64285714,1,32.30769231,0.384615385,2.692307692,0.666666667,0.076923077,2.083333333,2.769230769,2.461538462,14
640,6,26,3,70,1,2.861056792,2025,132.1,108.3009091,54.57142857,4,33.13333333,0.4,2.931034483,0.464285714,0.166666667,2.111111111,4.119047619,2.551724138,44
641,75,25,3,100,5,10.30560264,643,198,165,28.21428571,6,31.81818182,0.272727273,3.181818182,0.5,0.173913043,2.136363636,2.826086957,2,23
642,21,26,2,50,12,0.40555156,208,69.9,59.56666667,6.071428571,5,23.33333333,0.666666667,3.333333333,0,0.333333333,2,3.333333333,3,3
643,62,12,4,100,8,7.292988274,1000,199,82.875,1.785714286,4,27.30769231,0.153846154,3.24,0.384615385,0.296296296,2.269230769,2.814814815,2.347826087,32
644,61,26,4,100,4,7.024016755,1499,79.9,61.27472527,41,2,31.63888889,0.277777778,3.044117647,0.457142857,0.231707317,2.275362319,2.475609756,2.274193548,91
645,56,23,2,60,4,50.92419914,852,67.63259259,43.12555556,24.78571429,6,32.35294118,0.411764706,3.285714286,0.666666667,0.2,2.266666667,3.291666667,1.647058824,27
646,9,10,3,100,7,3.744463424,888,167,127.2,17.28571429,7,32,0.2,2.733333333,0.555555556,0.15,2.176470588,2.2,2.315789474,20
647,95,23,2,60,4,11.63643612,398,65,42.15,17.85714286,2,30.76923077,0.307692308,3.153846154,0.461538462,0.294117647,2.153846154,2.714285714,2.461538462,20
648,23,32,3,80,4,11.60338054,665,109,54.13333333,13.5,6,26,0,3.6,0.4,0.4,2.2,3,1.5,9
649,25,23,3,60,1,35.55206983,966,78.396,41.766,24.92857143,5,33.66666667,0.3,3,0.620689655,0.28125,2.344827586,2.967741935,1.965517241,35
650,46,28,3,100,4,6.758731227,1025,336,167.8235294,44.07142857,2,35.125,0,3,0.4,0.176470588,2,2.764705882,1.642857143,17
651,41,27,3,80,1,3.631522726,388,191,171.4666667,7.571428571,6,31.66666667,0.083333333,3.333333333,0.5,0.666666667,1.916666667,3.533333333,1.833333333,15
652,22,23,1,60,7,4.027036276,457,53.74777778,38.705,37.71428571,3,31.33333333,0.444444444,3.285714286,0.25,0.25,2.75,3.75,2.444444444,18
653,56,23,2,60,3,9.610011657,1157,68.62326531,40.52938776,58.28571429,1,31.07142857,0.357142857,3.153846154,0.518518519,0.342857143,2.444444444,2.971428571,2.153846154,49
654,72,25,3,60,4,1.463305498,505,180,144,17.64285714,7,32.5,0,3.25,1,0.6,2.25,3.2,2,5
655,18,18,2,40,2,30.99666589,596,66,32.46666667,12.78571429,2,28.7826087,0.652173913,3.105263158,0.25,0.321428571,2.3,2.481481481,2.85,30
656,22,23,1,60,3,1.393577942,209,55,41.366,40.42857143,3,42,0.6,3,0.5,0,2,2.6,2.4,5
657,0,4,3,90,5,15.7142332,228,129,129,8,1,32,0.4,3.5,1,0.2,2,3.4,2.2,5
658,3,9,3,100,3,1.878882441,1111,170,84.6,1.357142857,2,26.66666667,0,3.666666667,0.666666667,0.25,2,3,2.333333333,5
659,97,2,3,60,1,9.161029696,278,69,60.04444444,9.785714286,2,33.75,0.375,3.25,0.714285714,0.222222222,2.5,3.111111111,1.875,9
660,63,24,3,60,2,5.027383932,190,108,89.33333333,2.785714286,5,34,0.2,3,1,0.5,2.2,3,2.2,6
661,75,25,3,100,1,2.221162552,1409,198,156.2592593,54.71428571,6,30.5,0.35,3.052631579,0.4,0.36,2.157894737,2.954545455,2.388888889,27
662,21,26,2,50,2,9.004496141,345,69.9,59.9,56.35714286,6,30,0,2,0,0,2,2,2,1
663,68,36,3,70,11,9.687925059,181,179,127,5,4,26,0.4,2.8,0.8,0.4,1.8,3.2,2,5
664,95,23,2,60,3,16.66433139,779,65,32.35588235,30.35714286,5,31.48837209,0.162790698,3.073170732,0.475,0.2,2.358974359,2.431818182,2.41025641,51
665,22,23,1,60,1,3.550627424,522,55,25.08604651,54,6,31.33333333,0.266666667,3.034482759,0.620689655,0.212121212,2.310344828,2.575757576,2.379310345,43
666,34,10,2,40,2,5.876762154,495,60,56.6,6.571428571,6,37.5,0.75,3,0.75,0.5,2.25,3,2,5
667,36,19,3,60,3,16.0312648,575,119,63.37037037,27.85714286,2,30.4,0.12,3.043478261,0.5,0.269230769,2.363636364,2.5,2.434782609,27
668,68,36,3,70,5,8.239805102,1974,173.4444444,136.7777778,6.285714286,5,30,0.25,3.125,0.625,0.222222222,2.25,3.111111111,1.571428571,9
669,20,2,3,90,2,52.53742536,203,66.6625,56.3925,12.57142857,7,36.66666667,0,3.166666667,0.833333333,0.142857143,2.166666667,4,2.166666667,8
670,74,18,2,60,7,3.838206803,729,39.9,30.82567568,42.57142857,2,32.37037037,0.592592593,2.75,0.5,0.233333333,2.5,2.366666667,2.291666667,37
671,61,26,4,100,1,21.58571171,2818,79.9,66.56229508,72.64285714,3,30.78181818,0.372727273,2.942857143,0.514018692,0.273504274,2.226415094,2.564102564,2.18627451,122
672,45,27,3,80,1,3.598678037,262,191,184,3.357142857,1,45,0,2,0.5,0,2,2.5,3,2
673,95,23,2,60,2,1.553074238,122,60.6525,50.9025,12.85714286,7,20,0,3,0,0,2,4.666666667,2,4
674,68,36,3,70,3,20.88221258,288,170.6666667,114.6666667,10.21428571,6,30,0.4,3.2,0.4,0.5,2,4,1.75,6
675,72,25,3,60,5,8.548131311,629,180,118.3333333,41.78571429,4,40,0,3,1,0.5,2,2.5,3,3
676,26,9,3,60,13,11.45609905,580,119,62.66521739,1.428571429,4,37.47368421,0.210526316,3,0.777777778,0.130434783,2.333333333,3,2.315789474,23
677,27,36,4,100,7,28.76342755,32148,162.9,8.110144928,8.5,3,30.06779661,0.316384181,3.281437126,0.670658683,0.550724638,2.234939759,3.371980676,2.425925926,207
678,23,32,3,80,3,7.805694461,373,109,68.73333333,19.14285714,3,26.66666667,0.333333333,3,0.666666667,0.666666667,2,3.666666667,1.333333333,3
679,85,17,3,90,13,1.405115268,337,49,37.25,6.642857143,4,26.66666667,0.333333333,3.375,0.625,0.363636364,2.125,3.636363636,2.222222222,12
680,25,23,3,60,6,3.564207126,507,79,62.16666667,22.14285714,7,31.11111111,0.222222222,3.142857143,0.571428571,0.363636364,2.285714286,2.636363636,2.125,12
681,63,24,3,60,21,19.44693976,134,108,55.2,19.64285714,5,35,0,3.25,1,0.25,2.333333333,3,2.666666667,5
682,81,25,4,100,2,25.79975136,524,20,1,37.64285714,5,31.42857143,0.285714286,3.076923077,0.538461538,0.4,2.230769231,3.066666667,2.230769231,15
683,79,20,4,100,3,10.36745948,319,210,196.5,13.21428571,5,38,0,3.25,0.75,0,2.25,2.5,2.5,4
684,65,26,3,80,7,3.933115166,539,69.9,40.49705882,9.857142857,2,28.66666667,0.3,3.25,0.607142857,0.35483871,2.107142857,3,2.285714286,34
685,16,36,4,100,12,14.40421446,859,188.9,129,5.214285714,2,25,0.5,3.5,0.5,0,2.5,2.5,2.5,2
686,61,26,4,100,3,4.699573767,1462,79.75714286,66.29,77.35714286,4,33.70491803,0.31147541,3.035087719,0.483333333,0.227272727,2.233333333,2.723076923,1.912280702,70
687,87,3,3,60,1,18.58420852,287,48,32.28571429,24,6,36.66666667,0.166666667,3.666666667,1,0.428571429,2.166666667,3.142857143,1.333333333,7
688,61,26,4,100,9,11.62571621,1391,79.66180556,61.45486111,38.57142857,1,32.20689655,0.293103448,3.018867925,0.490566038,0.19047619,2.433962264,2.682539683,2.230769231,72
689,9,10,3,100,5,12.31513541,1412,167,126.2,16,1,35.71428571,0.476190476,3.1,0.55,0.304347826,2.1,2.956521739,2.263157895,25
690,58,7,3,50,3,22.41695345,331,250,250,10.92857143,3,23.33333333,0,3,0.333333333,0.25,2,2.75,1.666666667,4
691,35,2,3,100,4,4.856498247,121,59,51.88,14.64285714,3,30,0.75,2.666666667,0.25,0,2.5,2,2,5
692,21,26,2,50,12,5.44393419,1540,69.9,36.24677419,6.142857143,3,27.72307692,0.553846154,3.112903226,0.21875,0.369230769,2.328125,2.461538462,2.032258065,124
693,58,7,3,50,8,11.85256599,499,250,208,11.21428571,7,27.14285714,0,3,0.285714286,0.285714286,2.285714286,2.714285714,2.571428571,9
694,79,20,4,100,6,7.101879672,411,210,172.1333333,14.14285714,1,35.5,0,3,0.25,0.2,2.25,3.2,2.666666667,6
695,20,2,3,90,24,3.601068209,185,69,58.77090909,14.5,5,28,0.4,3.3,0.4,0.363636364,2.1,3.2,2.444444444,11
696,74,18,2,60,10,40.64143861,619,39.9,33.18571429,36.85714286,3,31.36363636,0.5,2.954545455,0.333333333,0.217391304,2.333333333,2.956521739,2.588235294,42
697,79,20,4,100,5,1.483487878,425,210,208,7,3,31.25,0.25,3.25,0.714285714,0.5,2.142857143,2.875,2.625,8
698,36,19,3,60,9,22.71630347,260,119,87.26666667,19.85714286,7,28.57142857,0,3,0.4,0.25,2.2,1.625,3,9
699,41,27,3,80,2,17.92190776,284,191,190,11.35714286,1,40,1,3,1,0,3,2,3,1
700,91,18,2,40,1,4.640151842,326,19.9,18.5,26.5,1,33.5,0.666666667,3.090909091,0.3,0.153846154,2.4,2.5,1.75,15
701,6,26,3,70,2,6.375937546,707,116.0666667,106.8211111,32.14285714,7,45.5,0.5,3.5,0.75,0.222222222,2,7.111111111,1.5,9
702,6,26,3,70,3,1.805251158,2338,126.1396226,104.3111321,80.5,1,29.66666667,0.3,3.038461538,0.551724138,0.152173913,2.25,5.195652174,2.310344828,53
703,41,27,3,80,6,1.299258405,335,191,139,14.78571429,5,33.75,0.125,3.25,0.875,0.5,2.125,3.125,2,10
704,84,26,3,60,14,5.007558743,1361,79.9,43.13255814,33.14285714,5,33.14285714,0.228571429,3.382352941,0.705882353,0.416666667,2.264705882,3,2.257142857,43
705,57,23,2,60,2,10.10855688,1239,91.45836735,45.55530612,29.28571429,5,32.59259259,0.407407407,3.44,0.6,0.27027027,2.260869565,3.861111111,2.269230769,49
706,49,31,3,80,8,6.795848121,847,67.91116667,40.4895,30.35714286,6,30.24390244,0.317073171,2.871794872,0.538461538,0.058823529,2.358974359,2.901960784,2.2,60
707,26,9,3,60,1,2.674268528,92,119,80,3.785714286,2,62,0,4,0,1,2,4,2,1
708,61,26,4,100,3,13.50634513,1306,79.9,67.06,66.85714286,2,30.71111111,0.377777778,3.023255814,0.422222222,0.183673469,2.2,2.755102041,1.975,50
709,27,36,4,100,1,78.4825946,190,162.9,113,7.642857143,6,40,0,3,1,0,2,3,3,1
710,99,31,3,70,3,9.303520299,889,68,34.37960526,13.64285714,5,34.2173913,0.282608696,3.093023256,0.590909091,0.245283019,2.348837209,2.679245283,2.204545455,76
711,66,26,3,80,4,3.012907077,689,139.9,97.94909091,16.07142857,4,30.11111111,0.277777778,3.25,0.411764706,0.15,2.235294118,2.55,2.444444444,22
712,42,26,3,80,2,13.87600704,582,79.9,75.9,41.5,7,35.71428571,0.285714286,2.857142857,0.714285714,0.222222222,2.285714286,2.666666667,1.833333333,9
713,35,2,3,100,3,9.010891513,138,59,45.2,13.42857143,4,30,0,4,1,1,2,4,4,2
714,15,9,4,100,14,15.16627229,890,170,170,60.57142857,2,28.88888889,0.555555556,2.875,0.375,0.363636364,2,2.9,2.222222222,11
715,7,35,4,50,2,19.05480109,587,250,198.2857143,5.857142857,4,34,0.2,3.2,0.6,0.333333333,2.2,2.833333333,2.6,7
716,99,31,3,70,1,3.838661199,299,68,50.33333333,5.857142857,1,31.66666667,0.666666667,3.2,0.75,0.333333333,2.5,3,2,6
717,99,31,3,70,1,10.87248915,234,68,53.21666667,19,6,30,0,2.5,0,0,3,1.666666667,2.5,3
718,65,26,3,80,3,8.719329413,154,69.9,59.9,23.21428571,6,20,0,2,1,0,2,2,2,1
719,82,11,3,100,1,0.907279647,8102,99,37.41675277,42.28571429,4,28.08913649,0.164345404,2.994047619,0.420588235,0.274666667,2.349112426,2.357333333,2.254385965,542
720,32,18,2,60,32,10.06102484,811,39.9,32.02121212,10.42857143,7,34.54545455,0.5,3.227272727,0.454545455,0.36,2.318181818,2.8,1.714285714,33
721,40,4,3,100,2,11.14764129,881,179,127.6521739,17.57142857,7,34.08695652,0.391304348,3.173913043,0.608695652,0.304347826,2.217391304,2.913043478,2,23
722,69,35,3,100,1,7.299004536,1132,245.3636364,207.1818182,58.71428571,1,27.77777778,0.111111111,2.888888889,0.666666667,0.272727273,2.111111111,3.272727273,2.222222222,11
723,0,4,3,90,4,5.797102223,665,129,127.9444444,9.5,1,27.77777778,0.555555556,3,0.5,0.277777778,2.055555556,2.777777778,1.666666667,18
724,88,36,4,100,13,3.391219043,235,249.9,142.3333333,5.571428571,1,30,0.5,3.5,0.5,0.5,2,4,1,6
725,84,26,3,60,1,108.4930114,56,79.9,55.96,13.85714286,2,30,0,3,1,0,2,2,2,1
726,91,18,2,40,3,3.050459086,965,19.84081633,18.20816327,26.42857143,1,30.72727273,0.545454545,2.925,0.43902439,0.125,2.425,2.604166667,2.414634146,49
727,77,32,3,80,7,103.9973195,269,109,70,7.714285714,2,25,0,3,0.5,0.5,2.5,2.5,2.5,2
728,22,23,1,60,13,2.106503038,395,55,41.69230769,33.14285714,3,32.22222222,0.444444444,3.125,0.666666667,0.384615385,2.222222222,2.692307692,2,13
729,44,18,2,60,4,8.713145635,271,89,67.025,13.85714286,7,36.72727273,0.363636364,2.9,0.3,0.181818182,2.2,2.272727273,2.1,12
730,6,26,3,70,6,3.59994435,3578,138.7405405,69.58108108,97.85714286,5,28.47619048,0.214285714,3.038461538,0.530864198,0.287234043,2.278481013,2.680851064,2.24,111
731,75,25,3,100,10,2.667684479,1435,198,175.2745098,25.64285714,2,31.2,0.177777778,2.954545455,0.568181818,0.2,2.30952381,2.82,2.534883721,51
732,31,26,3,100,20,12.9375761,596,69.9,59.9,45.14285714,7,33.33333333,0.333333333,2.5,0.666666667,0.2,2.666666667,2,3,5
733,46,28,3,100,9,16.44566852,1169,327,165.8636364,44.35714286,2,31.66666667,0.277777778,3.176470588,0.529411765,0.136363636,2.3125,3.090909091,1.705882353,22
734,77,32,3,80,1,2.099422142,208,109,94.33333333,4.214285714,7,30,0.333333333,3,1,0.333333333,2.5,2.666666667,1.5,3
735,66,26,3,80,3,9.701069219,726,139.9,83.2125,11.35714286,3,25.33333333,0.4,3,0.5,0.2,2.714285714,2.4,2.076923077,16
736,63,24,3,60,6,38.63773393,324,108,83.4375,10.21428571,3,33.57142857,0.142857143,3,0.785714286,0.3125,2.357142857,3.1875,2.357142857,16
737,24,26,2,50,2,28.69323461,668,94.9,89.9,21.57142857,7,36.66666667,0.666666667,1.666666667,0.333333333,0,2.333333333,2,2.666666667,5
738,56,23,2,60,1,3.280793116,874,69,56.326875,39.14285714,3,36.75,0.541666667,2.75,0.52173913,0.148148148,2.347826087,2.814814815,2.52173913,32
739,79,20,4,100,4,4.05721235,528,210,209.21,6.642857143,4,38.75,0.125,3.125,0.75,0.25,2.142857143,3.125,2.285714286,10
740,56,23,2,60,4,23.23530783,534,68.93322581,37.3783871,45.92857143,1,31.30434783,0.347826087,3.333333333,0.6,0.48,2.1,3.2,1.636363636,31
741,68,36,3,70,11,4.051574083,463,179,143.0716667,9.428571429,4,30,0.2,2.75,0.75,0.2,2,2.6,2.2,6
742,0,4,3,90,3,29.19466037,504,129,115.2857143,12.21428571,4,34,0.230769231,3.230769231,0.538461538,0.461538462,2.230769231,3.230769231,2,14
743,40,4,3,100,21,29.04805751,665,179,127.5714286,17.78571429,5,33.63636364,0.272727273,3.363636364,0.636363636,0.285714286,2.090909091,3.785714286,1.545454545,14
744,92,22,3,60,14,12.02682136,360,166,144,9.5,5,35.25,0.25,3,0.375,0,2.285714286,2.25,2.5,8
745,60,2,3,60,4,1.974578305,245,69,56.325,6.428571429,6,32,0.333333333,3.166666667,0.333333333,0.333333333,2.166666667,2.833333333,2,8
746,70,3,3,100,1,8.165916636,517,105,75.62222222,6.928571429,1,26.25,0.625,2.875,0.625,0.375,2.125,3.25,1.571428571,9
747,91,18,2,40,4,2.966037017,865,19.9,18.43846154,43.5,2,26.36363636,0.818181818,2.842105263,0.2,0.16,2.473684211,2.44,2.476190476,26
748,49,31,3,80,1,11.78110359,204,65.96142857,49.70714286,36.42857143,1,30,0.25,3,0.666666667,0.428571429,2,4.285714286,2.666666667,7
749,9,10,3,100,3,36.1107488,1778,165.9666667,135.6666667,14.57142857,7,33.83333333,0.416666667,2.75,0.541666667,0.2,2.083333333,2.655172414,2.565217391,30
750,24,26,2,50,1,3.398268541,672,94.9,79.525,19.28571429,1,28.57142857,0.714285714,2.666666667,0.166666667,0.125,2.333333333,2.375,2,8
751,80,2,3,60,6,1.405002358,207,65.92,55.29142857,7.571428571,5,25,0.166666667,2.6,0.6,0.428571429,2.4,3.428571429,3,7
752,18,18,2,40,6,3.384749414,210,66,66,16.07142857,1,30,0,3,1,0,3,2,4,1
